order_id,timestamp,restaurant_id,customer_id,order_type,items,total_amount,payment_method,order_status,created_at
ORD-20250715-849649,2025-07-15T21:51:56.174781,REST-AUH-002,CUST-10310,dine_in,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 43.85, ""subtotal"": 43.85}]",43.85,card,delivered,2025-07-15T21:51:56.174781
ORD-20250715-811993,2025-07-15T22:17:03.174781,REST-AUH-001,CUST-10057,dine_in,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.41, ""subtotal"": 55.23}]",55.23,wallet,completed,2025-07-15T22:17:03.174781
ORD-20250715-646769,2025-07-15T22:27:56.174781,REST-SHJ-001,CUST-10475,dine_in,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.77, ""subtotal"": 23.54}]",23.54,card,completed,2025-07-15T22:27:56.174781
ORD-20250716-372466,2025-07-16T10:09:42.174781,REST-DXB-002,CUST-10094,takeaway,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.44, ""subtotal"": 36.88}, {""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 43.25, ""subtotal"": 86.5}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 36.23, ""subtotal"": 36.23}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.68, ""subtotal"": 29.04}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 19.64, ""subtotal"": 39.28}]",227.93,wallet,delivered,2025-07-16T10:09:42.174781
ORD-20250716-200116,2025-07-16T10:25:20.174781,REST-AUH-002,CUST-10384,dine_in,"[{""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 43.85, ""subtotal"": 131.55}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 42.89, ""subtotal"": 128.67}]",260.22,cash,completed,2025-07-16T10:25:20.174781
ORD-20250716-553474,2025-07-16T10:41:50.174781,REST-AUH-001,CUST-10177,dine_in,"[{""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 5.81, ""subtotal"": 17.43}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.77, ""subtotal"": 9.77}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 40.45, ""subtotal"": 80.9}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 42.37, ""subtotal"": 42.37}]",150.47,wallet,delivered,2025-07-16T10:41:50.174781
ORD-20250716-898543,2025-07-16T10:54:43.174781,REST-AUH-002,CUST-10223,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.83, ""subtotal"": 137.49}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.68, ""subtotal"": 56.04}]",193.53,card,delivered,2025-07-16T10:54:43.174781
ORD-20250716-391801,2025-07-16T11:16:04.174781,REST-AUH-002,CUST-10230,takeaway,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.83, ""subtotal"": 22.83}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.42, ""subtotal"": 82.84}]",105.67,wallet,completed,2025-07-16T11:16:04.174781
ORD-20250716-662821,2025-07-16T11:35:13.174781,REST-DXB-002,CUST-10096,takeaway,"[{""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 40.95, ""subtotal"": 122.85}]",122.85,card,delivered,2025-07-16T11:35:13.174781
ORD-20250716-749149,2025-07-16T11:45:46.174781,REST-SHJ-001,CUST-10099,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 18.12, ""subtotal"": 36.24}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.77, ""subtotal"": 23.54}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.23, ""subtotal"": 27.69}]",87.47,wallet,completed,2025-07-16T11:45:46.174781
ORD-20250716-653239,2025-07-16T12:58:36.174781,REST-DXB-001,CUST-10259,delivery,"[{""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 36.22, ""subtotal"": 72.44}]",72.44,card,delivered,2025-07-16T12:58:36.174781
ORD-20250716-102265,2025-07-16T13:05:51.174781,REST-AUH-002,CUST-10209,delivery,"[{""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 42.89, ""subtotal"": 128.67}]",128.67,wallet,completed,2025-07-16T13:05:51.174781
ORD-20250716-913430,2025-07-16T13:29:49.174781,REST-SHJ-001,CUST-10009,takeaway,"[{""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.74, ""subtotal"": 23.22}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 3, ""unit_price"": 18.12, ""subtotal"": 54.36}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 36.93, ""subtotal"": 36.93}]",114.51,wallet,completed,2025-07-16T13:29:49.174781
ORD-20250716-346437,2025-07-16T13:31:25.174781,REST-AUH-002,CUST-10462,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.7, ""subtotal"": 158.1}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 42.89, ""subtotal"": 128.67}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 15.49, ""subtotal"": 46.47}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 20.67, ""subtotal"": 62.01}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 62.62, ""subtotal"": 125.24}]",520.49,cash,completed,2025-07-16T13:31:25.174781
ORD-20250716-527377,2025-07-16T13:58:10.174781,REST-AUH-001,CUST-10408,takeaway,"[{""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 17.78, ""subtotal"": 17.78}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 7.82, ""subtotal"": 23.46}]",41.24,card,delivered,2025-07-16T13:58:10.174781
ORD-20250716-171754,2025-07-16T14:02:56.174781,REST-AUH-002,CUST-10227,delivery,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 39.8, ""subtotal"": 119.4}, {""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 15.49, ""subtotal"": 46.47}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 15.04, ""subtotal"": 15.04}]",180.91,card,completed,2025-07-16T14:02:56.174781
ORD-20250716-847113,2025-07-16T14:08:03.174781,REST-SHJ-001,CUST-10173,dine_in,"[{""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 17.5, ""subtotal"": 17.5}, {""item_id"": ""ITEM-203"", ""name"": ""Palak Paneer"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 42.48, ""subtotal"": 84.96}, {""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 38.54, ""subtotal"": 77.08}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 46.61, ""subtotal"": 46.61}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.2, ""subtotal"": 18.6}]",244.75,card,delivered,2025-07-16T14:08:03.174781
ORD-20250716-187028,2025-07-16T14:40:13.174781,REST-AUH-002,CUST-10436,takeaway,"[{""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.81, ""subtotal"": 83.62}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.36, ""subtotal"": 10.36}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.83, ""subtotal"": 137.49}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.85, ""subtotal"": 87.7}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 15.04, ""subtotal"": 30.08}]",349.25,cash,delivered,2025-07-16T14:40:13.174781
ORD-20250716-778911,2025-07-16T14:52:46.174781,REST-SHJ-001,CUST-10082,takeaway,"[{""item_id"": ""ITEM-103"", ""name"": ""Chicken 65"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 38.54, ""subtotal"": 38.54}]",38.54,cash,delivered,2025-07-16T14:52:46.174781
ORD-20250716-528200,2025-07-16T14:58:46.174781,REST-SHJ-001,CUST-10486,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 9.23, ""subtotal"": 18.46}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 41.43, ""subtotal"": 41.43}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 33.29, ""subtotal"": 66.58}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.69, ""subtotal"": 35.07}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.98, ""subtotal"": 17.98}]",179.52,wallet,delivered,2025-07-16T14:58:46.174781
ORD-20250716-985194,2025-07-16T15:08:43.174781,REST-DXB-002,CUST-10347,dine_in,"[{""item_id"": ""ITEM-603"", ""name"": ""Sweet Lassi"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 15.28, ""subtotal"": 45.84}, {""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 53.46, ""subtotal"": 106.92}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 65.68, ""subtotal"": 197.04}, {""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 44.67, ""subtotal"": 134.01}]",483.81,cash,delivered,2025-07-16T15:08:43.174781
ORD-20250716-965231,2025-07-16T15:10:20.174781,REST-AUH-002,CUST-10239,delivery,"[{""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.87, ""subtotal"": 35.61}, {""item_id"": ""ITEM-205"", ""name"": ""Chole Bhature"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 41.81, ""subtotal"": 125.43}]",161.04,cash,delivered,2025-07-16T15:10:20.174781
ORD-20250716-418512,2025-07-16T15:21:40.174781,REST-AUH-002,CUST-10098,delivery,"[{""item_id"": ""ITEM-201"", ""name"": ""Paneer Butter Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 45.83, ""subtotal"": 137.49}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 48.01, ""subtotal"": 48.01}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.85, ""subtotal"": 87.7}]",273.2,cash,delivered,2025-07-16T15:21:40.174781
ORD-20250716-606606,2025-07-16T15:38:47.174781,REST-AUH-001,CUST-10307,takeaway,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 47.58, ""subtotal"": 95.16}]",95.16,card,completed,2025-07-16T15:38:47.174781
ORD-20250716-312272,2025-07-16T15:40:55.174781,REST-SHJ-001,CUST-10313,dine_in,"[{""item_id"": ""ITEM-406"", ""name"": ""Vegetable Biryani"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 41.3, ""subtotal"": 82.6}, {""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.23, ""subtotal"": 27.69}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 11.69, ""subtotal"": 11.69}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 1, ""unit_price"": 18.12, ""subtotal"": 18.12}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 15.11, ""subtotal"": 15.11}]",155.21,card,delivered,2025-07-16T15:40:55.174781
ORD-20250716-676772,2025-07-16T15:51:20.174781,REST-AUH-002,CUST-10309,delivery,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 18.36, ""subtotal"": 18.36}, {""item_id"": ""ITEM-405"", ""name"": ""Jeera Rice"", ""category"": ""Rice"", ""quantity"": 2, ""unit_price"": 18.68, ""subtotal"": 37.36}]",55.72,wallet,delivered,2025-07-16T15:51:20.174781
ORD-20250716-529997,2025-07-16T16:39:21.174781,REST-DXB-001,CUST-10003,takeaway,"[{""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 47.8, ""subtotal"": 47.8}, {""item_id"": ""ITEM-404"", ""name"": ""Tandoori Roti"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 6.18, ""subtotal"": 18.54}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 14.99, ""subtotal"": 29.98}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.14, ""subtotal"": 10.14}, {""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 33.64, ""subtotal"": 33.64}]",140.1,cash,completed,2025-07-16T16:39:21.174781
ORD-20250716-316064,2025-07-16T17:01:46.174781,REST-AUH-002,CUST-10143,dine_in,"[{""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 62.62, ""subtotal"": 187.86}]",187.86,wallet,completed,2025-07-16T17:01:46.174781
ORD-20250716-894089,2025-07-16T17:29:17.174781,REST-DXB-001,CUST-10334,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 56.0, ""subtotal"": 168.0}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 8.29, ""subtotal"": 24.87}, {""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 18.11, ""subtotal"": 18.11}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 41.99, ""subtotal"": 83.98}]",294.96,cash,delivered,2025-07-16T17:29:17.174781
ORD-20250716-254990,2025-07-16T17:57:58.174781,REST-AUH-002,CUST-10427,dine_in,"[{""item_id"": ""ITEM-504"", ""name"": ""Gajar Halwa"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 22.83, ""subtotal"": 22.83}, {""item_id"": ""ITEM-202"", ""name"": ""Dal Makhani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 38.23, ""subtotal"": 114.69}, {""item_id"": ""ITEM-105"", ""name"": ""Chicken Seekh Kebab"", ""category"": ""Starter"", ""quantity"": 3, ""unit_price"": 42.89, ""subtotal"": 128.67}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 10.36, ""subtotal"": 10.36}]",276.55,wallet,completed,2025-07-16T17:57:58.174781
ORD-20250716-465858,2025-07-16T18:43:40.174781,REST-SHJ-001,CUST-10224,delivery,"[{""item_id"": ""ITEM-301"", ""name"": ""Butter Chicken"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 52.39, ""subtotal"": 157.17}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.69, ""subtotal"": 23.38}, {""item_id"": ""ITEM-503"", ""name"": ""Kulfi"", ""category"": ""Dessert"", ""quantity"": 1, ""unit_price"": 20.17, ""subtotal"": 20.17}, {""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 17.98, ""subtotal"": 17.98}]",218.7,wallet,delivered,2025-07-16T18:43:40.174781
ORD-20250716-747818,2025-07-16T19:33:49.174781,REST-DXB-001,CUST-10188,dine_in,"[{""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 56.0, ""subtotal"": 168.0}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 2, ""unit_price"": 14.99, ""subtotal"": 29.98}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 1, ""unit_price"": 12.3, ""subtotal"": 12.3}]",210.28,card,completed,2025-07-16T19:33:49.174781
ORD-20250716-812797,2025-07-16T19:41:51.174781,REST-AUH-002,CUST-10278,delivery,"[{""item_id"": ""ITEM-602"", ""name"": ""Mango Lassi"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 18.36, ""subtotal"": 36.72}, {""item_id"": ""ITEM-502"", ""name"": ""Rasmalai (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 18.66, ""subtotal"": 55.98}, {""item_id"": ""ITEM-401"", ""name"": ""Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 8.02, ""subtotal"": 8.02}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 48.01, ""subtotal"": 144.03}, {""item_id"": ""ITEM-305"", ""name"": ""Chicken Biryani"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 50.0, ""subtotal"": 150.0}]",394.75,wallet,delivered,2025-07-16T19:41:51.174781
ORD-20250716-336857,2025-07-16T19:51:10.174781,REST-DXB-002,CUST-10037,takeaway,"[{""item_id"": ""ITEM-101"", ""name"": ""Samosa (2 pcs)"", ""category"": ""Starter"", ""quantity"": 1, ""unit_price"": 17.52, ""subtotal"": 17.52}]",17.52,card,completed,2025-07-16T19:51:10.174781
ORD-20250716-462693,2025-07-16T19:58:25.174781,REST-AUH-002,CUST-10243,takeaway,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 1, ""unit_price"": 9.17, ""subtotal"": 9.17}]",9.17,card,delivered,2025-07-16T19:58:25.174781
ORD-20250716-739618,2025-07-16T20:28:26.174781,REST-AUH-002,CUST-10383,takeaway,"[{""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 48.01, ""subtotal"": 96.02}, {""item_id"": ""ITEM-601"", ""name"": ""Masala Chai"", ""category"": ""Beverage"", ""quantity"": 3, ""unit_price"": 11.87, ""subtotal"": 35.61}, {""item_id"": ""ITEM-303"", ""name"": ""Lamb Rogan Josh"", ""category"": ""Main Course"", ""quantity"": 3, ""unit_price"": 62.62, ""subtotal"": 187.86}, {""item_id"": ""ITEM-204"", ""name"": ""Malai Kofta"", ""category"": ""Main Course"", ""quantity"": 2, ""unit_price"": 43.85, ""subtotal"": 87.7}]",407.19,cash,delivered,2025-07-16T20:28:26.174781
ORD-20250716-669538,2025-07-16T20:40:53.174781,REST-AUH-001,CUST-10397,dine_in,"[{""item_id"": ""ITEM-102"", ""name"": ""Paneer Tikka"", ""category"": ""Starter"", ""quantity"": 2, ""unit_price"": 36.56, ""subtotal"": 73.12}, {""item_id"": ""ITEM-501"", ""name"": ""Gulab Jamun (2 pcs)"", ""category"": ""Dessert"", ""quantity"": 3, ""unit_price"": 15.28, ""subtotal"": 45.84}, {""item_id"": ""ITEM-604"", ""name"": ""Fresh Lime Soda"", ""category"": ""Beverage"", ""quantity"": 2, ""unit_price"": 11.77, ""subtotal"": 23.54}, {""item_id"": ""ITEM-402"", ""name"": ""Garlic Naan"", ""category"": ""Bread"", ""quantity"": 3, ""unit_price"": 9.77, ""subtotal"": 29.31}, {""item_id"": ""ITEM-304"", ""name"": ""Fish Curry"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 54.39, ""subtotal"": 54.39}]",226.2,card,completed,2025-07-16T20:40:53.174781
ORD-20250716-637706,2025-07-16T20:47:24.174781,REST-DXB-001,CUST-10333,delivery,"[{""item_id"": ""ITEM-403"", ""name"": ""Butter Naan"", ""category"": ""Bread"", ""quantity"": 2, ""unit_price"": 8.99, ""subtotal"": 17.98}, {""item_id"": ""ITEM-302"", ""name"": ""Chicken Tikka Masala"", ""category"": ""Main Course"", ""quantity"": 1, ""unit_price"": 49.85, ""subtotal"": 49.85}]",67.83,card,delivered,2025-07-16T20:47:24.174781
